text,location,date,textHuman
"[""bon"",""edito"",""de"",""m"",""patrickcohen"",""qui"",""appelle"",""face"",""a"",""cette"",""crise"",""du"",""covid"",""a"",""un"",""peu"",""dhumilite""]","[1.7726,45.81376]",Sun Mar 29 11:57:43 +0000 2020,"Bon édito de M. @Patrickcohen qui appelle, face à cette crise du #Covid_19 à un peu d'humilité."
"[""kaverithiyagara"",""soscorona"",""is"",""the"",""war"",""room"",""initiative"",""to"",""help"",""people"",""during"",""these"",""difficult"",""times"",""of"",""lockdown"",""across"",""india"",""stay"",""home""]","[72.88261,19.07283]",Sun Mar 29 11:57:43 +0000 2020," @KaveriThiyagara: #SOSCorona is the war room initiative to help people during these difficult times of lockdown across India. Stay Home,…"
"[""rupasubramanya"",""narendramodi"",""this"",""is"",""nothing"",""but"",""lockdown"",""rant"",""anuragkashyap"",""has"",""his"",""next"",""flop"",""story"",""script"",""ready""]","[-103.66775,50.53336]",Sun Mar 29 11:57:43 +0000 2020,@rupasubramanya @narendramodi This is nothing but lockdown rant.... @anuragkashyap72 has his next flop story script ready
"[""ctuniversity"",""ctus"",""research"",""and"",""innovation"",""team"",""is"",""ready"",""to"",""help"",""the"",""nation"",""developing"",""d"",""printed"",""medical"",""supplies"",""to"",""combat"",""covi""]","[80.6466,16.50745]",Sun Mar 29 11:57:43 +0000 2020," @CT_University: CTU's Research and Innovation Team is ready to help the Nation! Developing 3D #printed medical #supplies to combat #Covi…"
"[""zeeloveex"",""lockdown"",""with"",""my"",""mother"",""until"",""june"",""i"",""cannot"",""please""]","[-63.46688,-32.1612]",Sun Mar 29 11:57:43 +0000 2020," @zeelovee_x: Lockdown with my mother until June? I can’t. Please"
"[""thefemiemmanuel"",""oh"",""lord"",""my"",""god"",""while"",""covid"",""last"",""give"",""me"",""and"",""those"",""that"",""are"",""connected"",""to"",""me"",""a"",""divine"",""cover"",""in"",""the"",""name"",""of"",""jesus""]","[5.23494,11.43522]",Sun Mar 29 11:57:43 +0000 2020," @thefemiemmanuel: Oh Lord my God, while #COVID19 last, give me and those that are connected to me a divine cover in the name of Jesus..…"
"[""downing"",""street"",""calls"",""in"",""election"",""gurus"",""to"",""overhaul"",""coronavirus"",""comms"",""httpstcoyncltzjxfl"",""via"",""campaignmag"",""hor"",""httpstcoatxhbco""]","[1.7726,45.81376]",Sun Mar 29 11:57:43 +0000 2020,Downing Street calls in election gurus to overhaul coronavirus comms https://t.co/yNcltZJxFL via @campaignmag 3 Hor… https://t.co/a9tXH7b2CO
"[""radiopakistan"",""on"",""the"",""direction"",""of"",""chief"",""minister"",""usmanakbuzdar"",""punjab"",""chief"",""secretary"",""major"",""azam"",""suleman"",""khan"",""presides"",""over"",""a"",""meet""]","[151.59373,-33.01357]",Sun Mar 29 11:57:44 +0000 2020," @RadioPakistan: On the direction of Chief Minister @UsmanAKBuzdar,  Punjab Chief Secretary Major Azam Suleman Khan presides  over a meet…"
"[""hombreperplejo"",""veo"",""que"",""en"",""un"",""programa"",""de"",""esos"",""de"",""telebasura"",""llevan"",""como"",""opinadora"",""a"",""la"",""supuesta"",""comica"",""anabel"",""alonso"",""para"",""hablar"",""de"",""l""]","[-71.401,17.80136]",Sun Mar 29 11:57:44 +0000 2020," @hombre_perplejo: Veo que en un programa de esos de telebasura llevan como opinadora a la supuesta cómica Anabel Alonso para hablar de l…"
"[""to"",""solve"",""the"",""global"",""health"",""crisis"",""amidst"",""covid"",""we"",""are"",""launching"",""thegrandchallenge"",""for"",""innovators"",""across"",""india"",""httpstcoagspkqqqw""]","[72.88261,19.07283]",Sun Mar 29 11:57:44 +0000 2020,To solve the global health crisis amidst #COVID19 we're launching #TheGrandChallenge for innovators across #India -… https://t.co/A9gspkQQQw
"[""yakawada"",""anya"",""malan"",""nada"",""covid"",""kuwanagadai"",""bayyi"",""tafiya"",""ba"",""kuma"",""bayyi"",""muamala"",""da"",""masu"",""shiba"",""how"",""is"",""that"",""possible"",""ake"",""yanadashi"",""j""]","[-73.16937,44.01553]",Sun Mar 29 11:57:44 +0000 2020," @_yakawada: Anya malan nada covid19 kuwa?nagadai bayyi tafiya ba kuma bayyi mu'amala da masu shiba how is that possible ake yanadashi.
J…"
"[""burrosdelapa"",""wake"",""me"",""up"",""when"",""coronavirus"",""end""]","[-103.72714,19.24997]",Sun Mar 29 11:57:44 +0000 2020," @BurrosDelApa: Wake me up when coronavirus end."
"[""gouvernementfr"",""a"",""vous"",""qui"",""acceptez"",""de"",""rester"",""chez"",""vous"",""pour"",""limiter"",""la"",""propagation"",""du"",""virus"",""a"",""vous"",""qui"",""allez"",""travailler"",""en"",""respecta""]","[1.7726,45.81376]",Sun Mar 29 11:57:44 +0000 2020," @gouvernementFR: A vous, qui acceptez de rester chez vous pour limiter la propagation du virus

A vous, qui allez travailler en respecta…"
"[""kkmputrajaya"",""terkini"",""covid"",""di"",""malaysia"",""mac"",""bilangan"",""kes"",""baru"",""keseluruhan"",""kes"",""unit"",""rawatan"",""rapi"",""pesakit""]","[99.73404,6.35423]",Sun Mar 29 11:57:44 +0000 2020," @KKMPutrajaya: TERKINI #COVIDー19 di Malaysia, 29 Mac 2020. 

Bilangan kes baru 152 

Keseluruhan kes 2,470

Unit Rawatan Rapi 73 pesakit…"
"[""when"",""you"",""do"",""not"",""talk"",""to"",""your"",""constituents"",""on"",""issues"",""that"",""matter"",""and"",""the"",""virus"",""takes"",""it"",""is"",""tolls"",""on"",""them"",""let"",""us"",""see"",""wh"",""httpstcoqeqnjfazco""]","[3.39467,6.45407]",Sun Mar 29 11:57:44 +0000 2020,"When you don't talk to your constituents on issues that matter, and the virus takes It's tolls on them let's see wh… https://t.co/qeQnJFAZCo"
"[""me"",""sumo"",""y"",""lo"",""mejor"",""que"",""no"",""le"",""tiene"",""miedo"",""a"",""la"",""oposicion"",""que"",""han"",""hecho"",""lo"",""imposible"",""desde"",""alcaldes"",""colegio"",""m"",""httpstcospdhubzbj""]","[-72.56084,-37.0982]",Sun Mar 29 11:57:44 +0000 2020,"👏👏👏👏👏👏 me sumo y lo mejor que no le tiene miedo a la oposición que han hecho lo imposible desde Alcaldes, Colegio M… https://t.co/sPDHUbZB7j"
"[""themarkup"",""anonymizing"",""location"",""data"",""which"",""the"",""us"",""government"",""is"",""considering"",""using"",""to"",""track"",""the"",""coronavirus"",""is"",""not"",""enough"",""to"",""protect""]","[148.48179,-36.26436]",Sun Mar 29 11:57:44 +0000 2020," @themarkup: Anonymizing location data, which the U.S. government is considering using to track the #coronavirus, isn’t enough to protect…"
"[""neroazc"",""virus"",""ou"",""pas"",""je"",""vais"",""recuperer"",""mon"",""gain"",""dans"",""les"",""minutes"",""perso"",""mdr""]","[4.07111,49.34962]",Sun Mar 29 11:57:44 +0000 2020," @Nero_AzC: Virus ou pas je vais récupérer mon gain dans les 3minutes perso mdr"
"[""educationlibs"",""the"",""dems"",""delayed"",""the"",""relief"",""bill"",""americans"",""needed"",""to"",""play"",""politics"",""the"",""nv"",""governor"",""banned"",""a"",""drug"",""for"",""malaria"",""showing""]","[138.56027,-34.6663]",Sun Mar 29 11:57:44 +0000 2020," @Education4Libs: The Dems delayed the relief bill Americans needed to play politics.

The NV governor banned a drug for malaria showing…"
"[""never"",""seen"",""before"",""standing"",""outside"",""sydney"",""airport"",""without"",""being"",""run"",""down"",""by"",""an"",""angry"",""taxi"",""driver"",""well"",""done"",""httpstcolgapqmqs""]","[151.20732,-33.86785]",Sun Mar 29 11:57:44 +0000 2020,Never seen before - standing outside Sydney airport without being run down by an angry taxi driver. Well done… https://t.co/LgaPQMQS04
"[""gonnassau"",""al"",""acabar"",""esta"",""epidemia"",""en"",""casa"",""de"",""irene"",""montero"",""se"",""habra"",""consumido"",""test"",""de"",""coronavirus"",""mientras"",""medicos"",""en"",""turnos"",""de""]","[-0.88482,41.44351]",Sun Mar 29 11:57:44 +0000 2020," @gonnassau: Al acabar esta epidemia, en casa de Irene Montero se habrá consumido 8 test de coronavirus mientras médicos en turnos de 24…"
"[""proyecto"",""de"",""ley"",""de"",""el"",""alcalde"",""leyes"",""coronavirusbolivia"",""quedateencasa"",""proyecto"",""de"",""ley"",""municipal"",""pide"",""a"",""cochabambin"",""httpstcorwdwaqkod""]","[-78.33884,22.08397]",Sun Mar 29 11:57:44 +0000 2020,"Proyecto de Ley de El Alcalde Leyes
#CoronavirusBolivia #QuedateEnCasa
Proyecto de ley municipal pide a cochabambin… https://t.co/RWd1waQKOd"
"[""podoradong"",""lockdown"",""kok"",""diamdiam"",""dan"",""masingmasing"",""kita"",""ini"",""bangsa"",""apa"",""bangsa"",""takut"",""kepada"",""menkosaurus""]","[106.84513,-6.21462]",Sun Mar 29 11:57:45 +0000 2020," @podoradong: Lockdown kok diam-diam dan masing-masing

Kita ini bangsa apa? 

Bangsa takut kepada menkosaurus?"
"[""thank"",""you"",""gov"",""the"",""organizers"",""and"",""the"",""mi"",""delegation"",""who"",""worked"",""so"",""hard"",""on"",""this"",""and"",""mis"",""safewatereng"",""who"",""has"",""httpstcosnuxdwizps""]","[-86.89503,41.70754]",Sun Mar 29 11:57:45 +0000 2020,"Thank you Gov, the organizers and  the MI Delegation who worked so hard on this, and #MI09’s @SafeWaterEng who has… https://t.co/sNuxdWizPS"
"[""one"",""to"",""note"",""humanrightsctte"",""hope"",""evidence"",""collated"",""by"",""carolecadwalla"",""can"",""be"",""used"",""submitted"",""to"",""help"",""the"",""inquiry"",""httpstcobrrcgqa""]","[150.73515,-33.64656]",Sun Mar 29 11:57:45 +0000 2020,"One to note @HumanRightsCtte 
Hope evidence collated by @carolecadwalla can be used / submitted to help the Inquiry… https://t.co/b3r4RcG0qa"
"[""schaeferdan"",""riding"",""solo"",""socialdistancing"",""vibes"",""in"",""texas"",""yungwilder"",""sunday""]","[-87.77305,30.88296]",Sun Mar 29 11:57:45 +0000 2020," @SchaeferDan: #riding #solo ❤️ _______________________________________________ #socialdistancing #vibes in #Texas 🇺🇸 #yungwilder #sunday…"
"[""asianewsfr"",""chine"",""a"",""wuhan"",""comment"",""le"",""personnel"",""de"",""sante"",""sequipe"",""avant"",""de"",""soigner"",""les"",""malades"",""du"",""coronavirus"",""v"",""rebeccarambar"",""ht""]","[1.7726,45.81376]",Sun Mar 29 11:57:45 +0000 2020," @AsiaNews_FR: #Chine 🇨🇳 À Wuhan comment le personnel de santé s'équipe avant de soigner les malades du #coronavirus 
v @RebeccaRambar ht…"
"[""ericnoirezupr"",""plus"",""de"",""morts"",""du"",""coronavirus"",""en"",""europe"",""et"",""le"",""seul"",""danger"",""mortel"",""qui"",""inquiete"",""les"",""eurofanatiques"",""est"",""celui"",""qui""]","[1.7726,45.81376]",Sun Mar 29 11:57:45 +0000 2020," @EricNoirez_UPR: Plus de 20 000 morts du #coronavirus en Europe, et le seul danger mortel qui inquiète les eurofanatiques est celui qui…"
"[""conflitsfr"",""pandemie"",""de"",""coronavirus"",""images"",""du"",""centre"",""de"",""paris"",""ce"",""samedi"",""matin"",""eme"",""jour"",""de"",""confinement"",""en"",""france"",""a"",""cause"",""du""]","[5.69387,45.17675]",Sun Mar 29 11:57:45 +0000 2020," @Conflits_FR: 🇫🇷 Pandémie de #coronavirus : Images du centre de Paris, ce samedi matin, 12ème jour de confinement en #France à cause du…"
"[""file"",""huh"",""weird"",""the"",""state"",""dept"",""updated"",""their"",""page"",""at"",""pm"",""dc"",""local"",""time"",""i"",""noticed"",""a"",""few"",""changes"",""like"",""apparently"",""china"",""notif""]","[-87.77305,30.88296]",Sun Mar 29 11:57:45 +0000 2020," @File411: Huh - weird the State Dept updated their page at 6:30PM - DC local time 
I noticed a few changes like - apparently China notif…"
"[""stay"",""informed"",""covid"",""httpstcoudhrilyv""]","[4.34878,50.85045]",Sun Mar 29 11:57:45 +0000 2020,"Stay informed #COVID19 

https://t.co/UdHR8iL3yv"
"[""annapodolanczuk"",""today"",""i"",""told"",""a"",""year"",""old"",""that"",""he"",""needs"",""intubation"",""he"",""was"",""scared"",""could"",""not"",""breathe"",""i"",""told"",""the"",""wife"",""of"",""a"",""year""]","[-80.47922,25.44789]",Sun Mar 29 11:57:45 +0000 2020," @AnnaPodolanczuk: Today.

I told a 28 year old that he needs intubation. He was scared. Couldn’t breathe. 

I told the wife of a 47 year…"
"[""alexandrosanz"",""dr"",""petrogustavo"",""ya"",""se"",""entero"",""ivanduque"",""es"",""lider"",""mundial"",""en"",""el"",""mejor"",""manejo"",""del"",""coronavirus"",""siga"",""retorciendose"",""en""]","[-74.00481,5.02208]",Sun Mar 29 11:57:45 +0000 2020," @alexandrosanz7: Dr. @petrogustavo ya se enteró?
@IvanDuque es líder mundial en el mejor manejo del #coronavirus.
SIGA RETORCIÉNDOSE EN…"
"[""governorva"",""secretary"",""of"",""defense"",""esperdod"",""just"",""authorized"",""virginias"",""request"",""to"",""fund"",""the"",""vanationalguard"",""to"",""help"",""save"",""lives"",""and"",""prote""]","[-80.30227,25.81038]",Sun Mar 29 11:57:45 +0000 2020," @GovernorVA: Secretary of Defense @EsperDoD just authorized Virginia's request to fund the @VaNationalGuard to help save lives and prote…"
"[""shefvaidya"",""and"",""yet"",""they"",""will"",""heap"",""abuse"",""on"",""him"",""and"",""make"",""sick"",""jokes"",""on"",""brahminical"",""patriarchy""]","[-75.58508,8.4115]",Sun Mar 29 11:57:45 +0000 2020," @ShefVaidya: And yet, they will heap abuse on him and make sick jokes on ‘brahminical patriarchy’."
"[""cheedee"",""comment"",""il"",""bombarde""]","[1.7726,45.81376]",Sun Mar 29 11:57:45 +0000 2020," @Cheedee: Comment il BOM-BARDE 😭😭😭"
"[""oluwoledada"",""after"",""weeks"",""nigeria"",""has"",""not"",""entered"",""the"",""exponential"",""phase"",""of"",""covid"",""this"",""is"",""unlike"",""the"",""case"",""in"",""developed"",""countries""]","[3.39467,6.45407]",Sun Mar 29 11:57:45 +0000 2020," @oluwole_dada: After 4 weeks, Nigeria has not entered the exponential phase of #COVID19. This is unlike the case in developed countries…"
"[""lemondefr"",""cest"",""vexant"",""le"",""coronavirus"",""a"",""reussi"",""la"",""ou"",""on"",""a"",""echoue"",""dit"",""amuse"",""un"",""policier"",""haut"",""grade"",""des"",""grossistes"",""aux"",""clients""]","[1.4423,43.52366]",Sun Mar 29 11:57:45 +0000 2020," @lemondefr: « C’est vexant, le coronavirus a réussi, là où on a échoué », dit amusé un policier haut gradé. Des grossistes aux clients,…"
"[""artortoisefull"",""alfatihah"",""takziah"",""diucapkan"",""kepada"",""keluarga"",""salah"",""seorang"",""barisan"",""hadapan"",""kkm"",""allahyarhamah"",""dr"",""nooranisah"",""mohd"",""ra""]","[99.73404,6.35423]",Sun Mar 29 11:57:45 +0000 2020," @Artortoise_full: Al-Fatihah,

Takziah diucapkan kepada keluarga salah seorang barisan hadapan KKM, Allahyarhamah Dr. Nooranisah Mohd Ra…"
"[""usfleetforces"",""en"",""route"",""and"",""ready"",""to"",""support"",""today"",""usnscomfort"",""tah"",""departed"",""naval"",""station"",""norfolk"",""to"",""begin"",""its"",""covid"",""medic""]","[-80.30227,25.81038]",Sun Mar 29 11:57:46 +0000 2020," @USFleetForces: En route and ready to support!

Today, #USNSComfort (T-AH 20) departed Naval Station Norfolk to begin its #COVID19 medic…"
"[""ajay"",""very"",""sensible"",""suggestions"",""all"",""which"",""will"",""be"",""dismissed"",""because"",""they"",""have"",""been"",""made"",""by"",""this"",""man""]","[76.79336,34.9274]",Sun Mar 29 11:57:46 +0000 2020," @ajay43: Very sensible suggestions all, which will be dismissed because they have been made by this man"
"[""jesuuuu""]","[5.23494,11.43522]",Sun Mar 29 11:57:46 +0000 2020,Jesuuuu😪😪😪😪
"[""glocks"",""if"",""coronavirus"",""happened"",""in"",""years"",""ago"",""we"",""would"",""be"",""seeing"",""shit"",""like"",""this"",""httpstcopwfwtsfue""]","[-81.39647,30.31191]",Sun Mar 29 11:57:46 +0000 2020," @_glocks: if coronavirus happened in 10 years ago we'd be seeing shit like this https://t.co/PwfwTSFu3E"
"[""total"",""cases"",""of"",""coronavirus"",""in"",""maharashtra"",""active"",""cases"",""of"",""coronavirus"",""in"",""maharashtra"",""discharged"",""patients"",""httpstcordebsxzlzz""]","[76.79336,34.9274]",Sun Mar 29 11:57:46 +0000 2020,"Total cases of Coronavirus in Maharashtra:195
Active Cases of Coronavirus in Maharashtra:155
Discharged patients:34… https://t.co/RdebSXZLZZ"
"[""esmaelmorais"",""no"",""aquecimento"",""general"",""mourao"",""critica"",""falta"",""de"",""coordenacao"",""em"",""acoes"",""finais"",""contra"",""coronavirus"",""httpstcowavhyicitu""]","[-39.65111,-15.46417]",Sun Mar 29 11:57:46 +0000 2020," @esmaelmorais: No aquecimento, general Mourão critica falta de coordenação em ações finais contra coronavírus https://t.co/WavHyIcItU"
"[""rajeevmp"",""day"",""of"",""daylockdown"",""things"",""may"",""seem"",""inconvenienced"",""or"",""bad"",""but"",""stay"",""the"",""course"",""we"",""must"",""with"",""resolve"",""to"",""defeat"",""this""]","[77.53601,28.49615]",Sun Mar 29 11:57:46 +0000 2020," @rajeev_mp: Day 3/21 of #21DayLockdown

Things may seem inconvenienced or bad - but stay the course we must with resolve to defeat this…"
"[""romero"",""el"",""coronavirus"",""vino"",""a"",""recordarle"",""a"",""la"",""humanidad"",""que"",""una"",""enfermera"",""es"",""mas"",""valiosa"",""que"",""un"",""coronel"",""que"",""un"",""medico"",""es"",""mas"",""util""]","[-70.64827,-33.45694]",Sun Mar 29 11:57:46 +0000 2020," @romero16566: El coronavirus vino a recordarle a la humanidad que una enfermera es más valiosa que un coronel, que un médico es mas útil…"
"[""dilleyshow"",""the"",""coronavirus"",""response"",""makes"",""virtually"",""zero"",""sense"",""nyc"",""is"",""not"",""overrun"",""with"",""patients"",""in"",""the"",""hospitals"",""and"",""waiting"",""rooms""]","[-87.77305,30.88296]",Sun Mar 29 11:57:47 +0000 2020," @DilleyShow: The Coronavirus response makes virtually zero sense.

NYC is NOT overrun with patient's in the hospitals and waiting rooms.…"
"[""carnetdlapatria"",""y"",""como"",""preveniresvencer"",""aqui"",""la"",""receta"",""medica"",""contra"",""el"",""coronavirus"",""del"",""dr"",""sirio"",""quintero"",""quedate"",""en"",""casa""]","[-78.79336,21.73748]",Sun Mar 29 11:57:47 +0000 2020," @CarnetDLaPatria: Y como #PrevenirEsVencer, aquí la receta médica contra el coronavirus del Dr. Sirio Quintero.🌾🌿🍋🌱

¡Quédate en casa!…"
